receita_cliente,anuidade_emprestimo,anos_casa_propria,telefone_trab,avaliacao_cidade,score_1,score_2,score_3,score_social,troca_telefone,inadimplente
25650.0,2493.9,12.157323818874069,0,1.0,0.5012129250527902,0.700718596,0.5131714918568087,0.0557,305.0,0
11250.0,2177.55,12.157323818874069,0,3.0,0.734285512,0.521489937,0.5131714918568087,0.1174278550927779,1012.0,0
11250.0,1467.0,12.157323818874069,0,2.0,0.5012129250527902,0.56741123,0.5131714918568087,0.1433,1302.0,0
15750.0,1304.55,16.0,1,1.0,0.5012129250527902,0.584892665,0.5131714918568087,0.1174278550927779,1017.0,0
31500.0,1295.55,12.157323818874069,1,1.0,0.48410148,0.329055461,0.5131714918568087,0.0186,1114.0,0
13500.0,2722.188350749274,12.157323818874069,0,2.0,0.89959092,0.683551189,0.712155155,0.0969,566.0,0
36000.0,3217.05,4.0,0,2.0,0.5012129250527902,0.691303758,0.5131714918568087,0.1174278550927779,1201.0,1
8100.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.191525863,0.5131714918568087,0.1174278550927779,0.0,1
16855.246324152788,2490.75,12.157323818874069,1,2.0,0.5012129250527902,0.407840382,0.5131714918568087,0.1174278550927779,852.0,1
15750.0,907.2,12.157323818874069,1,2.0,0.676267173,0.14835218,0.5131714918568087,0.133,213.0,0
13500.0,3260.25,4.0,0,2.0,0.417115446,0.730161429,0.5131714918568087,0.1835,695.0,0
22500.0,5609.25,1.0,0,2.0,0.772791679,0.724968863,0.5131714918568087,0.1031,0.0,0
13500.0,2722.188350749274,12.157323818874069,0,3.0,0.5012129250527902,0.124735738,0.5131714918568087,0.1174278550927779,962.1060562474618,1
22500.0,4810.95,12.157323818874069,0,2.0,0.707739577,0.627382198,0.5131714918568087,0.0928,1914.0,0
22500.0,5194.8,6.0,0,3.0,0.5012129250527902,0.438565287,0.5131714918568087,0.1174278550927779,446.0,1
16200.0,2722.188350749274,12.157323818874069,1,3.0,0.395555178,0.534008054,0.344155007,0.2021,14.0,0
33750.0,2722.188350749274,26.0,0,2.0,0.37417202,0.661421792,0.5131714918568087,0.1174278550927779,126.0,0
18000.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.505714541,0.664248263,0.1174278550927779,1712.0,0
9000.0,2400.3,10.0,0,3.0,0.458908007,0.64568867,0.5131714918568087,0.1165,1035.0,0
13500.0,2722.188350749274,12.157323818874069,0,3.0,0.53904024,0.596960149,0.5131714918568087,0.0608,2204.0,0
9000.0,2722.188350749274,12.157323818874069,0,3.0,0.5012129250527902,0.167816677,0.5131714918568087,0.1309,850.0,0
22500.0,4096.8,8.0,1,2.0,0.731146951,0.583182054,0.5131714918568087,0.1174278550927779,1886.0,0
16855.246324152788,900.0,8.0,1,2.0,0.5012129250527902,0.429139112,0.5131714918568087,0.0979,527.0,1
11250.0,2722.188350749274,11.0,0,2.0,0.487022702,0.612083317,0.542445144,0.0021,401.0,0
16855.246324152788,2105.55,12.157323818874069,0,3.0,0.443054905,0.717432894,0.5131714918568087,0.0742,364.0,0
11250.0,1661.85,12.157323818874069,0,2.0,0.5012129250527902,0.627320851,0.5131714918568087,0.0825,0.0,1
16855.246324152788,2377.35,12.157323818874069,0,2.0,0.5012129250527902,0.408923466,0.5131714918568087,0.1174278550927779,1554.0,0
13500.0,1086.75,12.157323818874069,0,3.0,0.341681516,0.033521332,0.5131714918568087,0.0155,2467.0,1
15750.0,1595.25,7.0,0,2.0,0.5012129250527902,0.285897872,0.5131714918568087,0.1753,331.0,0
16650.0,2700.9,12.157323818874069,1,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1227,0.0,0
7200.0,481.05,10.0,0,2.0,0.50610178,0.179585942,0.5131714918568087,0.1174278550927779,751.0,0
24750.0,2592.45,3.0,0,2.0,0.5012129250527902,0.763040205,0.5131714918568087,0.1897,1.0,0
18000.0,5767.65,5.0,0,2.0,0.5012129250527902,0.575518825,0.5131714918568087,0.1174278550927779,2365.0,1
31500.0,3163.05,9.0,0,3.0,0.5012129250527902,0.480893458,0.5131714918568087,0.1174278550927779,662.0,0
13500.0,6354.9,12.157323818874069,1,3.0,0.5012129250527902,0.563795365,0.5131714918568087,0.1174278550927779,1251.0,0
16855.246324152788,5247.9,4.0,0,2.0,0.5012129250527902,0.618800945,0.5131714918568087,0.2041,553.0,0
16855.246324152788,3271.05,4.0,0,2.0,0.71373112,0.64762733,0.5131714918568087,0.1174278550927779,313.0,0
16855.246324152788,2818.8,12.157323818874069,0,3.0,0.770583303,0.397563019,0.5131714918568087,0.0082,1243.0,0
16855.246324152788,5585.85,13.0,0,2.0,0.330864687,0.654324648,0.5131714918568087,0.0371,629.0,0
22500.0,5371.2,12.157323818874069,0,3.0,0.5012129250527902,0.092330591,0.5131714918568087,0.1174278550927779,305.0,0
21150.0,2722.188350749274,1.0,0,2.0,0.5012129250527902,0.546282952,0.092617171,0.0124,327.0,1
16855.246324152788,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.615577012,0.553164699,0.1174278550927779,43.0,0
20250.0,4761.45,12.157323818874069,0,2.0,0.429669959,0.37925985,0.5131714918568087,0.0804,962.1060562474618,1
24750.0,2722.188350749274,3.0,0,3.0,0.38819721,0.561782992,0.289611238,0.001,2482.0,0
11925.0,1513.35,9.0,0,3.0,0.625056721,0.704879571,0.5131714918568087,0.0082,2039.0,0
11700.0,3220.65,12.157323818874069,1,2.0,0.437878722,0.381589556,0.5131714918568087,0.1174278550927779,1427.0,0
16855.246324152788,1805.85,12.157323818874069,0,2.0,0.5012129250527902,0.785207249,0.5131714918568087,0.2227,3362.0,0
12600.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.760850741,0.694092643,0.1174278550927779,0.0,0
16855.246324152788,2485.35,12.157323818874069,0,2.030038427084816,0.289006641,0.719785306,0.5131714918568087,0.1174278550927779,0.0,1
33750.0,2722.188350749274,12.157323818874069,1,2.0,0.34052129,0.228443633,0.5131714918568087,0.0825,1532.0,0
10350.0,900.0,12.157323818874069,0,2.0,0.468800155,0.717042622,0.5131714918568087,0.0124,559.0,0
13500.0,2722.188350749274,12.157323818874069,0,1.0,0.5012129250527902,0.160405321,0.58499004,0.0753,0.0,1
11250.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.509671615,0.651260219,0.1174278550927779,881.0,0
13500.0,2773.35,12.157323818874069,1,2.0,0.509733892,0.304839661,0.5131714918568087,0.1174278550927779,749.0,0
12600.0,1573.65,33.0,1,2.0,0.5012129250527902,0.654853689,0.5131714918568087,0.0165,962.1060562474618,0
20250.0,2722.188350749274,12.157323818874069,0,2.0,0.277745465,0.19426645,0.5131714918568087,0.1174278550927779,888.0,0
27000.0,5829.75,12.0,0,2.0,0.5012129250527902,0.61705076,0.5131714918568087,0.1174278550927779,1568.0,0
12600.0,3165.3,12.157323818874069,1,2.030038427084816,0.219300187,0.596318103,0.5131714918568087,0.2186,1139.0,0
16855.246324152788,2835.0,12.157323818874069,0,2.0,0.193774346,0.268284705,0.5131714918568087,0.3371,670.0,1
18900.0,2722.188350749274,16.0,0,2.0,0.5012129250527902,0.665683691,0.154743631,0.068,375.0,1
16855.246324152788,2722.188350749274,12.157323818874069,0,2.0,0.654789598,0.161972336,0.5131714918568087,0.1289,734.0,0
54000.0,3347.1,12.157323818874069,0,2.0,0.5012129250527902,0.560889145,0.5131714918568087,0.0897,430.0,1
27000.0,2446.2,12.157323818874069,0,2.0,0.724969193,0.72993733,0.5131714918568087,0.1433,2522.0,0
15750.0,2664.0,1.0,0,2.0,0.5012129250527902,0.059184434,0.5131714918568087,0.1174278550927779,0.0,0
13799.7,2722.188350749274,12.157323818874069,0,2.0,0.342481269,0.593836307,0.5131714918568087,0.1174278550927779,15.0,0
13500.0,900.0,12.157323818874069,0,2.0,0.426990349,0.438376843,0.5131714918568087,0.1174278550927779,527.0,1
13950.0,2650.95,12.157323818874069,0,2.0,0.5012129250527902,0.621088558,0.5131714918568087,0.1174278550927779,741.0,0
13500.0,3165.3,12.157323818874069,0,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1174278550927779,955.0,1
36000.0,8780.85,12.157323818874069,1,2.0,0.5012129250527902,0.495655811,0.5131714918568087,0.1174278550927779,1484.0,0
20250.0,2722.188350749274,15.0,1,3.0,0.354844037,0.396128847,0.5131714918568087,0.1174278550927779,240.0,0
31500.0,4275.0,12.157323818874069,0,1.0,0.872672435,0.662190209,0.5131714918568087,0.2206,962.1060562474618,0
11250.0,2722.188350749274,12.157323818874069,1,2.0,0.5012129250527902,0.580436663,0.5131714918568087,0.1174278550927779,537.0,0
6750.0,1948.05,12.157323818874069,0,2.0,0.231192888,0.116729561,0.5131714918568087,0.1174278550927779,2209.0,1
5400.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.163187035,0.273564678,0.1174278550927779,2698.0,0
15750.0,2722.188350749274,5.0,0,2.0,0.5012129250527902,0.450519486,0.5131714918568087,0.1206,356.0,1
13500.0,3289.5,12.157323818874069,0,2.0,0.5012129250527902,0.718836054,0.5131714918568087,0.1174278550927779,2981.0,0
22500.0,5050.35,12.157323818874069,1,3.0,0.5012129250527902,0.538374943,0.5131714918568087,0.1505,1090.0,0
22500.0,1461.15,3.0,1,2.0,0.5012129250527902,0.667777913,0.5131714918568087,0.0165,1351.0,1
6750.0,2722.188350749274,13.0,1,2.0,0.312335205,0.65075983,0.5131714918568087,0.1174278550927779,0.0,0
20250.0,5932.8,12.157323818874069,1,2.030038427084816,0.5012129250527902,0.404786191,0.5131714918568087,0.0938,0.0,0
8100.0,865.8,12.157323818874069,0,2.0,0.574437653,0.5186248226373849,0.5131714918568087,0.1174278550927779,1293.0,0
17100.0,2183.85,12.157323818874069,0,2.0,0.804519402,0.717858274,0.5131714918568087,0.0619,466.0,0
15750.0,2918.7,14.0,0,2.0,0.5012129250527902,0.493753547,0.5131714918568087,0.1174278550927779,1655.0,0
14400.0,1367.1,12.157323818874069,0,2.0,0.5012129250527902,0.631437209,0.5131714918568087,0.1174278550927779,2.0,0
16855.246324152788,2985.3,12.157323818874069,0,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1174278550927779,0.0,1
4950.0,856.8,12.157323818874069,0,2.0,0.5012129250527902,0.492917261,0.5131714918568087,0.1174278550927779,962.1060562474618,1
11250.0,2722.188350749274,12.157323818874069,0,3.0,0.204893216,0.556656955,0.266456808,0.1174278550927779,366.0,1
20250.0,3769.2,11.0,1,2.0,0.765650747,0.457240654,0.5131714918568087,0.1174278550927779,512.0,1
16855.246324152788,900.0,12.157323818874069,0,3.0,0.5012129250527902,0.087699417,0.5131714918568087,0.0124,183.0,0
13500.0,2997.0,16.0,0,3.0,0.5012129250527902,0.690374331,0.5131714918568087,0.1021,962.1060562474618,1
22500.0,3354.3,7.0,0,2.0,0.429015904,0.227250995,0.5131714918568087,0.1174278550927779,0.0,0
22500.0,2722.188350749274,12.157323818874069,0,2.0,0.518204163,0.612057356,0.5131714918568087,0.0124,1220.0,1
13500.0,1448.1,12.157323818874069,0,2.0,0.5012129250527902,0.661034814,0.5131714918568087,0.1174278550927779,1088.0,0
22500.0,2393.1,12.157323818874069,0,2.0,0.5012129250527902,0.263707913,0.5131714918568087,0.0515,102.0,1
16855.246324152788,801.0,9.0,1,1.0,0.5012129250527902,0.032293851,0.5131714918568087,0.1174278550927779,359.0,0
11250.0,2661.3,12.157323818874069,0,1.0,0.5012129250527902,0.691215085,0.5131714918568087,0.1174278550927779,1426.0,1
7650.0,1125.0,12.157323818874069,1,2.0,0.710625502,0.415620779,0.5131714918568087,0.1174278550927779,0.0,0
16855.246324152788,1113.75,12.157323818874069,1,2.0,0.275615552,0.67122782,0.5131714918568087,0.1174278550927779,785.0,0
9900.0,4378.5,12.157323818874069,1,2.030038427084816,0.339228224,0.574915046,0.5131714918568087,0.0814,912.0,0
12150.0,2722.188350749274,12.157323818874069,1,2.0,0.062496749,0.033936828,0.5131714918568087,0.1174278550927779,391.0,1
9900.0,3000.6,12.157323818874069,0,2.0,0.811852587,0.634992369,0.5131714918568087,0.1174278550927779,769.0,0
16855.246324152788,870.75,12.157323818874069,0,1.0,0.28784556,0.572695723,0.5131714918568087,0.0938,2415.0,0
19350.0,4032.0,14.0,1,3.0,0.523536081,0.4861687,0.5131714918568087,0.0722,0.0,0
12600.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.708189438,0.538862707,0.1186,2246.0,0
9000.0,1673.1,20.0,0,2.0,0.5012129250527902,0.399833012,0.5131714918568087,0.1174278550927779,339.0,0
10800.0,841.95,12.157323818874069,1,2.0,0.5012129250527902,0.470765507,0.5131714918568087,0.1174278550927779,0.0,0
38520.0,5948.55,6.0,0,2.0,0.308931804,0.5186248226373849,0.5131714918568087,0.1174278550927779,1967.0,0
4500.0,808.2,12.157323818874069,1,2.0,0.29927978,0.172956841,0.5131714918568087,0.1174278550927779,962.1060562474618,0
22500.0,5751.9,12.157323818874069,0,3.0,0.62286861,0.789774189,0.5131714918568087,0.1174278550927779,1293.0,0
8100.0,945.0,12.157323818874069,0,2.0,0.5012129250527902,0.619811449,0.5131714918568087,0.1206,0.0,0
40500.0,2722.188350749274,12.157323818874069,1,2.0,0.5012129250527902,0.530959524,0.617826147,0.1174278550927779,1207.0,1
54000.0,2608.65,1.0,1,2.0,0.321196218,0.026129774,0.5131714918568087,0.1174278550927779,0.0,0
16855.246324152788,675.0,12.157323818874069,0,1.0,0.5012129250527902,0.589758148,0.5131714918568087,0.1174278550927779,20.0,1
20250.0,2722.188350749274,6.0,1,2.0,0.536737591,0.4290534,0.5131714918568087,0.1113,66.0,0
11250.0,2722.188350749274,7.0,0,1.0,0.5012129250527902,0.555928279,0.5131714918568087,0.1174278550927779,0.0,0
9000.0,2722.188350749274,5.0,0,2.0,0.5012129250527902,0.437025955,0.5131714918568087,0.4062,563.0,1
13500.0,3496.05,18.0,0,2.0,0.5012129250527902,0.537445478,0.5131714918568087,0.0082,1964.0,1
13500.0,3947.4,19.0,0,2.0,0.797714618,0.671936816,0.5131714918568087,0.1174278550927779,315.0,0
36000.0,2722.188350749274,3.0,0,2.0,0.5012129250527902,0.681822158,0.5131714918568087,0.1174278550927779,964.0,0
6300.0,1697.85,12.157323818874069,1,2.0,0.5012129250527902,0.071729309,0.5131714918568087,0.1174278550927779,1575.0,1
16855.246324152788,1544.85,12.157323818874069,0,3.0,0.244024738,0.471920681,0.5131714918568087,0.1174278550927779,688.0,0
21600.0,1903.5,6.0,0,2.0,0.5012129250527902,0.354615001,0.5131714918568087,0.1174278550927779,0.0,1
9000.0,3574.35,12.157323818874069,0,2.0,0.5012129250527902,0.65530332,0.5131714918568087,0.1445,3.0,0
11250.0,779.4,12.157323818874069,1,2.0,0.547534734,0.612353276,0.5131714918568087,0.0165,2324.0,0
22500.0,2722.188350749274,12.157323818874069,0,1.0,0.5012129250527902,0.604585946,0.404878364,0.1174278550927779,253.0,1
20700.0,1257.3,12.157323818874069,1,2.0,0.578057419,0.6717729,0.5131714918568087,0.1174278550927779,578.0,0
14400.0,3645.9,12.157323818874069,0,2.0,0.252829085,0.694119885,0.5131714918568087,0.0619,4.0,0
16855.246324152788,2749.95,12.157323818874069,0,2.0,0.323904219,0.605756349,0.5131714918568087,0.1174278550927779,572.0,0
36000.0,4018.95,12.157323818874069,0,1.0,0.5012129250527902,0.761744857,0.5131714918568087,0.3588,2505.0,0
27000.0,2722.188350749274,12.157323818874069,0,1.0,0.5012129250527902,0.70186381,0.5131714918568087,0.0381,697.0,0
6750.0,1055.25,12.157323818874069,0,2.0,0.5012129250527902,0.607488821,0.5131714918568087,0.1174278550927779,7.0,1
15750.0,2722.188350749274,16.0,1,2.0,0.5012129250527902,0.181666937,0.5131714918568087,0.1174278550927779,1784.0,0
15750.0,2133.9,12.157323818874069,1,3.0,0.806220892,0.31043346,0.5131714918568087,0.1041,1788.0,1
16855.246324152788,3108.6,11.0,0,3.0,0.433562469,0.385244499,0.5131714918568087,0.0289,962.1060562474618,0
16855.246324152788,2835.0,8.0,0,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1174278550927779,2041.0,0
22500.0,2722.188350749274,7.0,0,2.0,0.786013936,0.731550803,0.614414378,0.1174278550927779,864.0,0
16855.246324152788,900.0,12.157323818874069,0,2.0,0.242183536,0.5186248226373849,0.5131714918568087,0.0722,0.0,0
27000.0,2620.8,4.0,1,2.0,0.5012129250527902,0.415780123,0.5131714918568087,0.1174278550927779,517.0,1
15750.0,2655.0,15.0,1,3.0,0.471596722,0.358804919,0.5131714918568087,0.1289,1545.0,1
27000.0,2503.35,12.157323818874069,0,2.0,0.5012129250527902,0.701057842,0.5131714918568087,0.1174278550927779,909.0,1
20250.0,2700.45,12.157323818874069,0,2.0,0.581645158,0.68241012,0.5131714918568087,0.1174278550927779,2348.0,0
10350.0,713.25,12.157323818874069,0,2.0,0.335002983,0.643840492,0.5131714918568087,0.1174278550927779,771.0,0
16855.246324152788,1502.1,12.157323818874069,1,2.0,0.539556353,0.612503801,0.5131714918568087,0.0907,1586.0,0
22500.0,5322.6,12.157323818874069,0,2.0,0.427185008,0.495207563,0.5131714918568087,0.2216,2877.0,0
14400.0,1624.95,12.157323818874069,0,2.0,0.788130855,0.154528084,0.5131714918568087,0.1174278550927779,258.0,0
16855.246324152788,2722.188350749274,12.157323818874069,0,1.0,0.5012129250527902,0.735129987,0.595456203,0.401,1588.0,0
24750.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.306956873,0.466864006,0.1174278550927779,1547.0,1
14400.0,1705.5,12.157323818874069,1,2.0,0.5012129250527902,0.403459191,0.5131714918568087,0.1113,1297.0,0
11250.0,2722.188350749274,12.0,1,2.0,0.5012129250527902,0.055070617,0.5131714918568087,0.1174278550927779,316.0,1
16855.246324152788,3165.3,12.157323818874069,0,2.0,0.5012129250527902,0.25683303,0.5131714918568087,0.0333,817.0,1
15750.0,2631.6,12.157323818874069,0,3.0,0.333967963,0.259320125,0.5131714918568087,0.1174278550927779,1317.0,0
18000.0,6599.7,14.0,0,3.0,0.5012129250527902,0.738847308,0.5131714918568087,0.1174278550927779,0.0,0
16855.246324152788,3943.8,8.0,0,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1174278550927779,2655.0,0
11250.0,372.15,12.157323818874069,0,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.1174278550927779,1205.0,0
9000.0,2722.188350749274,12.157323818874069,0,3.0,0.642487485,0.52762528,0.728141299,0.399,344.0,0
16855.246324152788,2188.8,6.0,1,2.0,0.12401143,0.607040306,0.5131714918568087,0.0598,1557.0,0
11250.0,1391.85,14.0,0,3.0,0.5012129250527902,0.70286951,0.5131714918568087,0.1227,2013.0,0
13500.0,2722.188350749274,12.157323818874069,1,1.0,0.5012129250527902,0.712342966,0.5131714918568087,0.1196,256.0,0
14400.0,1930.95,12.157323818874069,0,2.0,0.5012129250527902,0.583283047,0.5131714918568087,0.0567,480.0,1
15750.0,2722.188350749274,12.157323818874069,1,2.0,0.643937919,0.539907159,0.5131714918568087,0.0313,2056.0,0
13500.0,1479.15,64.0,1,2.0,0.5012129250527902,0.400993266,0.5131714918568087,0.1088,848.0,0
11700.0,4238.55,12.157323818874069,0,3.0,0.5012129250527902,0.244807412,0.5131714918568087,0.0608,962.1060562474618,1
13500.0,4169.25,12.157323818874069,0,2.0,0.5012129250527902,0.380496176,0.5131714918568087,0.1174278550927779,349.0,0
15750.0,2722.188350749274,9.0,0,2.0,0.255540428,0.578251684,0.576208836,0.1174278550927779,0.0,1
12150.0,2722.188350749274,12.157323818874069,0,2.0,0.704216708,0.645248305,0.5131714918568087,0.0835,2257.0,0
15750.0,1657.35,12.157323818874069,0,2.0,0.502999378,0.530872388,0.5131714918568087,0.1639,112.0,0
16855.246324152788,3459.6,13.0,0,2.0,0.63237346,0.5186248226373849,0.5131714918568087,0.1174278550927779,2272.0,0
9000.0,2556.0,10.0,1,2.0,0.5012129250527902,0.568001562,0.5131714918568087,0.1174278550927779,788.0,0
5400.0,2160.9,12.157323818874069,1,2.0,0.225194707,0.683338293,0.5131714918568087,0.1174278550927779,1384.0,1
11250.0,1904.4,12.157323818874069,0,2.0,0.5012129250527902,0.582246212,0.5131714918568087,0.0,67.0,0
16855.246324152788,900.0,12.157323818874069,0,2.0,0.5012129250527902,0.517079285,0.5131714918568087,0.1174278550927779,255.0,0
13500.0,1692.45,12.0,0,2.0,0.5012129250527902,0.656901942,0.5131714918568087,0.0361,437.0,0
13500.0,1941.3,12.157323818874069,0,1.0,0.49760291,0.73373958,0.5131714918568087,0.1174278550927779,1209.0,0
13500.0,2762.1,12.157323818874069,0,2.0,0.712832656,0.683797105,0.5131714918568087,0.1186,1705.0,0
13500.0,3002.4,12.157323818874069,1,1.0,0.516144783,0.232941503,0.5131714918568087,0.4701,179.0,0
13500.0,2722.188350749274,10.0,0,2.0,0.767498194,0.689162368,0.123735322,0.1174278550927779,29.0,0
20250.0,3392.1,7.0,0,2.0,0.5012129250527902,0.641490289,0.5131714918568087,0.1174278550927779,1859.0,0
22500.0,1350.0,12.157323818874069,0,2.0,0.516623811,0.5186248226373849,0.5131714918568087,0.1227,1416.0,0
31500.0,2869.2,13.0,1,2.0,0.5012129250527902,0.451358696,0.5131714918568087,0.1174278550927779,751.0,0
29250.0,2722.188350749274,1.0,1,1.0,0.5012129250527902,0.477924519,0.5131714918568087,0.1237,1819.0,0
18000.0,2312.1,12.157323818874069,0,2.0,0.5012129250527902,0.121704774,0.5131714918568087,0.1174278550927779,16.0,1
22500.0,3273.3,12.0,0,2.0,0.5012129250527902,0.191349849,0.5131714918568087,0.0928,52.0,0
5400.0,2226.15,12.157323818874069,0,2.0,0.245321826,0.550615376,0.5131714918568087,0.0804,278.0,1
18000.0,2700.0,3.0,0,2.0,0.5012129250527902,0.5186248226373849,0.5131714918568087,0.0814,540.0,0
11250.0,1546.2,12.157323818874069,0,2.0,0.5012129250527902,0.296202825,0.5131714918568087,0.1505,0.0,0
16855.246324152788,3284.55,4.0,0,2.0,0.5012129250527902,0.081747937,0.5131714918568087,0.1174278550927779,0.0,0
31500.0,3526.2,3.0,1,2.0,0.5012129250527902,0.015929938,0.5131714918568087,0.1174278550927779,261.0,1
18000.0,1671.3,12.157323818874069,0,3.0,0.5012129250527902,0.331498127,0.5131714918568087,0.1174278550927779,667.0,0
8100.0,1035.0,12.157323818874069,0,3.0,0.137661473,0.113973785,0.5131714918568087,0.1174278550927779,2212.0,1
16855.246324152788,2840.85,1.0,0,2.0,0.5012129250527902,0.314817706,0.5131714918568087,0.1174278550927779,654.0,1
6750.0,1350.0,12.157323818874069,0,2.0,0.5012129250527902,0.462781161,0.5131714918568087,0.1174278550927779,1698.0,0
16855.246324152788,2201.85,12.157323818874069,1,2.0,0.112164157,0.007418919,0.5131714918568087,0.2773,1759.0,0
16855.246324152788,2986.2,12.157323818874069,1,2.0,0.68323666,0.498678898,0.5131714918568087,0.0186,2210.0,1
11250.0,3796.65,25.0,0,2.0,0.5012129250527902,0.222641792,0.5131714918568087,0.1174278550927779,1125.0,0
16855.246324152788,2398.95,12.157323818874069,0,2.0,0.5012129250527902,0.088747789,0.5131714918568087,0.1174278550927779,336.0,1
24750.0,1982.25,8.0,0,2.0,0.282230683,0.65906722,0.5131714918568087,0.1174278550927779,1333.0,0
20250.0,3593.7,12.157323818874069,0,1.0,0.780703675,0.647836895,0.5131714918568087,0.1902,2139.0,0
27000.0,2303.55,12.157323818874069,0,2.0,0.5012129250527902,0.653617016,0.5131714918568087,0.1174278550927779,270.0,1
16855.246324152788,2169.0,12.157323818874069,0,2.0,0.665911206,0.501472474,0.5131714918568087,0.0979,1745.0,0
16855.246324152788,533.7,8.0,1,2.0,0.5012129250527902,0.705747684,0.5131714918568087,0.1174278550927779,1082.0,0
22500.0,2769.3,3.0,0,2.0,0.5012129250527902,0.656364529,0.5131714918568087,0.0041,2388.0,0
18000.0,1450.8,12.157323818874069,1,2.0,0.565969763,0.716105527,0.5131714918568087,0.133,2073.0,0
17100.0,2929.95,4.0,1,2.0,0.386043342,0.213566016,0.5131714918568087,0.1121,1031.0,1
18000.0,1296.45,12.157323818874069,0,2.0,0.5012129250527902,0.160484853,0.5131714918568087,0.0814,2335.0,0
12735.0,900.0,12.157323818874069,0,3.0,0.217265456,0.161281925,0.5131714918568087,0.1174278550927779,0.0,0
14400.0,2722.188350749274,12.157323818874069,1,2.0,0.5012129250527902,0.107167033,0.5131714918568087,0.1856,176.0,0
30150.0,2722.188350749274,7.0,1,2.0,0.570294411,0.619502221,0.744932185,0.1155,411.0,0
20250.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.751526377,0.5131714918568087,0.1174278550927779,0.0,0
9000.0,2583.45,15.0,0,2.0,0.677189592,0.5186248226373849,0.5131714918568087,0.1174278550927779,2058.0,0
13500.0,3057.3,12.157323818874069,0,2.0,0.5012129250527902,0.618702933,0.5131714918568087,0.1174278550927779,2164.0,1
22500.0,2722.188350749274,12.157323818874069,0,2.0,0.5012129250527902,0.645658653,0.5131714918568087,0.1174278550927779,553.0,1
9000.0,2196.45,12.157323818874069,0,2.0,0.5012129250527902,0.470645648,0.5131714918568087,0.1219,563.0,1
31500.0,5054.4,6.0,0,2.0,0.5012129250527902,0.56697104,0.5131714918568087,0.1485,546.0,0
18000.0,3573.9,15.0,0,1.0,0.5012129250527902,0.622405105,0.5131714918568087,0.1174278550927779,258.0,0
15750.0,2610.9,31.0,0,2.0,0.729620354,0.187602076,0.5131714918568087,0.1174278550927779,569.0,0
27000.0,6421.95,0.0,0,2.0,0.761056833,0.691196416,0.5131714918568087,0.0619,2177.0,1
24750.0,3486.15,12.157323818874069,0,1.0,0.457001205,0.353859656,0.5131714918568087,0.1174278550927779,563.0,0
9000.0,1983.6,12.157323818874069,0,2.0,0.5012129250527902,0.453000012,0.5131714918568087,0.1237,3107.0,0
15750.0,2722.188350749274,12.157323818874069,0,2.0,0.485883243,0.5186248226373849,0.188489534,0.1174278550927779,4.0,1
9000.0,3165.3,12.157323818874069,0,2.0,0.533892282,0.19092049,0.5131714918568087,0.1174278550927779,640.0,0
22500.0,2845.8,12.157323818874069,1,2.0,0.5012129250527902,0.670155612,0.5131714918568087,0.2237,2552.0,0
13500.0,1760.85,33.0,0,2.0,0.548202569,0.676222141,0.5131714918568087,0.1866,382.0,0
11250.0,3043.35,12.157323818874069,1,2.0,0.5012129250527902,0.22054837,0.5131714918568087,0.1174278550927779,2174.0,1
18900.0,900.0,12.157323818874069,0,2.0,0.5012129250527902,0.405771811,0.5131714918568087,0.0041,153.0,0
13500.0,3126.15,14.0,0,2.0,0.336276302,0.62444321,0.5131714918568087,0.1113,633.0,0
20250.0,2722.188350749274,12.157323818874069,0,3.0,0.264233137,0.174155003,0.41359676,0.1174278550927779,0.0,1
22500.0,3015.0,12.0,1,2.0,0.5012129250527902,0.021111617,0.5131714918568087,0.1174278550927779,529.0,1
13500.0,2722.188350749274,12.157323818874069,1,2.0,0.5012129250527902,0.45866285,0.258084204,0.0619,762.0,0
13500.0,3780.0,1.0,1,2.0,0.865660658,0.577872995,0.5131714918568087,0.1174278550927779,969.0,0
16855.246324152788,2722.188350749274,12.157323818874069,1,2.0,0.5012129250527902,0.698204104,0.5131714918568087,0.0722,50.0,0
19800.0,2722.188350749274,12.157323818874069,0,2.0,0.321522014,0.152047536,0.5131714918568087,0.1031,319.0,1
9000.0,2493.9,12.157323818874069,0,2.0,0.356734333,0.170936182,0.5131714918568087,0.1174278550927779,0.0,0
31500.0,5935.5,12.157323818874069,1,1.0,0.523593411,0.710295358,0.5131714918568087,0.1416,4.0,0
